"id","tSNE1","tSNE2","Dark1.x","Dark2.x","Dark3.x","Blue1.x","Blue2.x","Blue3.x","degs","Cluster","SignalP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1.y","Blue2.y","Blue3.y","Dark1.y","Dark2.y","Dark3.y","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_00147",-17.2222479490651,10.6802507447456,0.763487892119256,0.672870122680631,0.786982558572718,0.522899286923525,0.304084695104643,0.269269577736238,"Blue_vs_Dark","Cluster 1",0,0,"Q75IM9.2","RecName: Full=Isovaleryl-CoA dehydrogenase, mitochondrial; Short=IVD; Flags: Precursor",2.333491,1.014117,0.858958,4.8008,3.708365,5.123258,4.140805,5.531254,2.794153,"K00253",1,9100,"Metabolism",9105,"Amino acid metabolism",280,"Valine, leucine and isoleucine degradation","K00253","IVD, ivd","isovaleryl-CoA dehydrogenase","[EC:1.3.8.4]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9100,"Metabolism",9105,"Amino acid metabolism",350,"Tyrosine metabolism","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1007,"Amino acid related enzymes","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",401,"Novobiocin biosynthesis","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",950,"Isoquinoline alkaloid biosynthesis","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9100,"Metabolism",9105,"Amino acid metabolism",270,"Cysteine and methionine metabolism","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9100,"Metabolism",9105,"Amino acid metabolism",360,"Phenylalanine metabolism","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9100,"Metabolism",9105,"Amino acid metabolism",400,"Phenylalanine, tyrosine and tryptophan biosynthesis","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00354",-12.7939543063191,1.48562542746989,0.516738525953182,0.6316012229522,0.765892497612863,0.660534036077567,0.43754430322059,0.44005365561438,"Blue_vs_Dark","Cluster 1",0,0,"P72173.2","RecName: Full=Aspartate aminotransferase; Short=AspAT; AltName: Full=Transaminase A",3.576506,1.738699,1.754569,2.286537,3.281552,4.833007,2.830088,1.308667,1.412345,"K00832",8,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",960,"Tropane, piperidine and pyridine alkaloid biosynthesis","K00832","tyrB","aromatic-amino-acid transaminase","[EC:2.6.1.57]"
"g_00412",-11.0013400530137,15.9335598786587,0.495012452180777,0.51856578891177,0.472094560029505,0.564799645469347,0.347303664065811,0.256857198004386,"Blue_vs_Dark","Cluster 1",0,0,"P72151.2","RecName: Full=B-type flagellin",2.671129,1.224865,0.80658,2.126169,2.300394,1.965477,2.420544,2.463185,1.414112,"K02406",8,9150,"Organismal Systems",9151,"Immune system",4621,"NOD-like receptor signaling pathway","K02406","fliC, hag","flagellin","-"
